YEAR,ACTIVE YEAR,CODE STATUS,TYPE OF VIOLENCE,SIDE A,SIDE B,STATE,LATITUDE,LONGITUDE,NO OF DEATHS FROM SIDE A,NO OF DEATHS FROM SIDE B,NO OF DEATHS OF CIVILIANS,NO OF UNKNOWN DEATHS,TOTAL DEATHS
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,0,3,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.53581,74.34141,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.555134,75.230705,0,1,1,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.668755,74.274196,0,6,0,0,6
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.336275,74.235023,1,1,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.332262,74.21701,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.115098,74.014591,1,3,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.305735,74.274543,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,4,0,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.469484,74.137744,1,2,1,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.708016,74.28017,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.005533,74.547813,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.774468,74.094086,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.67721,74.811306,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,15,0,0,0,15
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,1,3,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,2,0,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.24437,74.674453,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.219399,74.636051,5,0,0,0,5
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.239087,74.682064,0,5,0,0,5
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.604681,74.337566,1,3,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.604681,74.337566,1,0,5,4,10
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.318773,74.836643,2,0,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.698114,75.152954,0,6,0,0,6
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,36,0,0,0,36
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,8,0,0,8
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.279201,74.092399,0,12,0,0,12
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,3,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.590951,74.307262,4,2,0,0,6
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,1,2,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,,32.565,74.676,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,3,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.795463,74.347591,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.598744,74.910251,0,0,0,0,0
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,2,11,0,0,13
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,43,0,0,0,43
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,7,3,0,10
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.44933,74.29481,0,6,0,0,6
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.495049,75.379241,0,3,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,1,4,0,0,5
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.389636,75.14886,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,6,0,0,6
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.873661,74.953865,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.441253,74.049076,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,3,0,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,3,0,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.551243,74.850204,2,0,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.211111,74.340833,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.374649,74.752311,2,0,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,2,0,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,1,2,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.69124,74.227531,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,3,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.690811,75.276752,0,0,0,0,0
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,5,2,0,7
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,3,0,4,7
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.642257,75.006919,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.12769,74.587356,2,0,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,4,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,7,0,0,7
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,0,0,10,10
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.836438,74.934837,0,0,0,10,10
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,4,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,8,2,0,0,10
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.135266,75.517472,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.12769,74.587356,2,0,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,3,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,2,2,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.107245,74.198902,2,2,2,0,6
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.24437,74.674453,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,6,0,0,6
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.24437,74.674453,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,1,0,2,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.252103,75.519504,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,0,4,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.414988,74.459903,1,4,0,0,5
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.203613,75.449928,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.203613,75.449928,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.112713,75.809555,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.407959,75.073513,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.112713,75.809555,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.070228,75.89542,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,4,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.604681,74.337566,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.67721,74.811306,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,1,12,0,0,13
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,0,1,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,6,0,0,0,6
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,0,1,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.608181,74.443798,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.615593,75.026,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,3,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.339199,74.320461,0,3,0,0,3
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.421456,74.667213,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.463608,74.197139,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.421456,74.667213,3,2,0,0,5
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,10,3,0,0,13
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.466393,74.321109,4,0,0,0,4
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,1,0,0,0,1
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,1,10,0,0,11
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.388774,74.530017,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,2,0,0,2
1998,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.136816,74.570625,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,0,0,1,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,1,0,1,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,2,0,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.421456,74.667213,0,0,0,0,0
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.213933,74.776821,0,5,0,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,2,0,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.40857,74.395465,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.115429,74.619449,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.251907,74.450458,3,4,0,0,7
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,3,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.813138,75.299758,0,3,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,5,0,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,3,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.347999,74.446933,0,3,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.86931,74.28905,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.548208,75.305274,3,0,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,0,3,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.41083,74.30296,5,0,0,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.070228,75.89542,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.836438,74.934837,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.656104,75.164272,1,3,1,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.698504,75.161832,1,3,1,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.858513,75.16608,1,4,0,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.535223,75.100269,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,4,0,0,4
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,3,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.460949,74.327438,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.11645,74.383167,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.249097,74.211929,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,1,1,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.12769,74.587356,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,4,0,0,4
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.17871,74.389797,0,2,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.543363,75.291619,1,3,0,0,4
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.135266,75.517472,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,1,4,0,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.919908,75.117832,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,1,4,0,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.75,74.83333,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.375092,74.307696,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.17871,74.389797,0,0,1,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.038216,74.852252,4,0,0,0,4
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.038216,74.852252,3,0,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,4,0,0,4
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,4,0,0,4
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.213933,74.776821,6,0,0,0,6
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.453906,74.335651,2,0,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,3,3,0,0,6
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.085396,74.234832,2,0,0,3,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.712832,74.880802,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.135266,75.517472,0,5,0,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.40857,74.395465,0,3,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,1,1,0,0,2
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,0,0,1,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.048427,75.324863,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,244,0,0,244
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,6,0,0,6
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,0,0,1,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,5,0,0,5
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,1,0,0,0,1
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.42622,74.32242,5,6,0,0,11
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.418226,74.269119,4,0,0,0,4
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,3,0,0,0,3
1999,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,2,0,0,0,2
