,YEAR,ACTIVE YEAR,CODE STATUS,TYPE OF VIOLENCE,SIDE A,SIDE B,STATE,LATITUDE,LONGITUDE,NO OF DEATHS FROM SIDE A,NO OF DEATHS FROM SIDE B,NO OF DEATHS OF CIVILIANS,NO OF UNKNOWN DEATHS,TOTAL DEATHS
13712,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.372601,74.167293,0,0,0,0,0
13713,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.19287,74.3692,0,0,4,0,4
13714,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.25,74.25,0,0,7,0,7
13715,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.19287,74.3692,0,0,4,0,4
13716,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,32.565,74.676,0,0,4,0,4
13717,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.372601,74.167293,0,0,8,0,8
13718,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.441191,75.1165,0,0,1,0,1
13719,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.317644,75.033531,0,0,1,0,1
13720,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.25,74.25,0,0,2,0,2
13721,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.919908,75.117832,0,0,1,0,1
13722,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.411344,74.142463,0,0,4,0,4
13723,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.080399,74.823383,0,0,1,0,1
13724,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.10081,75.6497,0,0,2,0,2
13725,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,32.67721,74.811306,0,0,1,0,1
13726,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.204662,74.810474,0,0,1,0,1
13727,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.77,74.1,0,0,4,0,4
13728,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.315913,74.700584,0,0,3,0,3
13729,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.91667,76.66667,0,0,0,0,0
13730,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.608181,74.443798,0,0,4,0,4
13731,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.77,74.1,0,0,1,0,1
13732,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.830968,74.810657,0,0,1,0,1
13733,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.830968,74.810657,0,0,1,0,1
13734,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.19287,74.3692,0,0,2,0,2
13735,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.113048,74.762844,0,0,1,0,1
13736,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.204662,74.810474,0,0,1,0,1
13737,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,34.204662,74.810474,0,0,1,0,1
13738,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.701352,75.185958,0,0,15,0,15
13739,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.56974,74.207004,0,0,9,0,9
13740,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.91667,76.66667,0,0,0,0,0
13741,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.762449,74.264114,0,0,4,0,4
13742,1999,1,Clear,3,Kashmir insurgents,Civilians,Jammu and Kashmir,33.135266,75.517472,0,0,10,0,10
